num,energy_window,energy_std_window,variance,epoch,time,energy,energy_std,Energy-Mean,Energy-Std,Cz-Ferro,Cz-Antiferro,Mz2-Ferro,Mz2-Antiferro,Mx-Ferro,Mx-Antiferro,Nz-Ferro,Nz-Antiferro,net_overlap,std_mean,J,length
5,-30.66092,0.02029,0.08013,714.0,46.64055,-30.68078,0.08013,-30.68678,0.29084,-0.13514,0.96829,0.00256,0.98231,0.85162,0.85162,-0.984,0.984,0.0,0.00261,-4.3,8
6,-30.66974,0.01341,0.13735,305.0,20.38252,-30.67208,0.13735,-30.68015,0.30535,-0.13886,0.97429,0.00213,0.98438,0.84777,0.84777,-0.98514,0.98514,0.0,0.00448,-4.3,8
7,-30.66644,0.01506,0.09749,328.0,21.3344,-30.68403,0.09749,-30.68139,0.18218,-0.13457,0.95286,0.00331,0.97581,0.83649,0.83649,-0.97914,0.97914,0.0,0.00318,-4.3,8
8,-30.66118,0.02686,0.1528,349.0,22.76837,-30.68884,0.1528,-30.67993,0.11963,-0.13943,0.97943,0.00187,0.98687,0.85114,0.85114,-0.986,0.986,0.0,0.00498,-4.3,8
9,-30.66307,0.0198,0.14678,366.0,24.33667,-30.68371,0.14678,-30.67135,0.30883,-0.136,0.96229,0.00288,0.98013,0.88947,0.88947,-0.98143,0.98143,0.0,0.00478,-4.3,8
0,-29.98064,0.01991,0.08957,350.0,22.7154,-29.99265,0.08957,-29.98325,0.32856,-0.13629,0.96143,0.00306,0.97881,0.8731,0.8731,-0.98057,0.98057,0.0,0.00299,-4.2,8
1,-29.96794,0.02559,0.14515,336.0,22.06293,-30.00057,0.14515,-29.98995,0.16441,-0.136,0.95886,0.00275,0.98175,0.82711,0.82711,-0.98343,0.98343,0.0,0.00484,-4.2,8
2,-29.97828,0.02183,0.09799,370.0,23.98484,-29.99995,0.09799,-29.98292,0.40403,-0.13057,0.94657,0.00331,0.97531,0.8962,0.8962,-0.97829,0.97829,0.0,0.00327,-4.2,8
3,-29.96042,0.02415,0.14578,388.0,25.32901,-29.99746,0.14578,-29.99128,0.22073,-0.13457,0.95971,0.00269,0.98044,0.87235,0.87235,-0.98286,0.98286,0.0,0.00486,-4.2,8
4,-29.96967,0.02386,0.13185,364.0,23.67945,-30.00404,0.13185,-30.01729,0.48316,-0.13771,0.96571,0.003,0.9785,0.85066,0.85066,-0.97914,0.97914,0.0,0.00439,-4.2,8
5,-29.95124,0.0441,0.13702,488.0,31.50505,-29.99993,0.13702,-29.99141,0.23582,-0.13343,0.96886,0.00281,0.98056,0.85162,0.85162,-0.98257,0.98257,0.0,0.00457,-4.2,8
6,-29.98665,0.0143,0.14832,307.0,20.4036,-29.99783,0.14832,-29.98792,0.43236,-0.13429,0.96,0.00313,0.97762,0.84777,0.84777,-0.98,0.98,0.0,0.00494,-4.2,8
7,-29.98151,0.01472,0.08946,328.0,21.2109,-29.9984,0.08946,-29.99795,0.1755,-0.13457,0.95,0.00356,0.97406,0.83649,0.83649,-0.97714,0.97714,0.0,0.00298,-4.2,8
8,-29.97661,0.02759,0.14037,349.0,22.37074,-30.00311,0.14037,-29.99392,0.10063,-0.13857,0.97343,0.00206,0.98556,0.85114,0.85114,-0.98514,0.98514,0.0,0.00468,-4.2,8
9,-29.97781,0.01912,0.11028,367.0,23.82629,-30.00467,0.11028,-30.00185,0.09281,-0.13429,0.95771,0.00325,0.97725,0.88947,0.88947,-0.97829,0.97829,0.0,0.00368,-4.2,8
0,-29.30095,0.01837,0.08364,350.0,23.17522,-29.30885,0.08364,-29.29812,0.33453,-0.13571,0.95514,0.00331,0.97631,0.8731,0.8731,-0.978,0.978,0.0,0.00285,-4.1,8
1,-29.29444,0.01758,0.11122,359.0,23.45378,-29.31383,0.11122,-29.28934,0.39862,-0.13429,0.96057,0.00425,0.97025,0.82711,0.82711,-0.97057,0.97057,0.0,0.00379,-4.1,8
2,-29.29478,0.01893,0.0697,370.0,23.911,-29.31331,0.0697,-29.30209,0.39163,-0.12943,0.94371,0.00356,0.97356,0.8962,0.8962,-0.97657,0.97657,0.0,0.00238,-4.1,8
3,-29.27951,0.02315,0.13386,386.0,24.8793,-29.31807,0.13386,-29.31765,0.26289,-0.13057,0.94429,0.00319,0.97694,0.87235,0.87235,-0.98086,0.98086,0.0,0.00457,-4.1,8
4,-29.29937,0.01528,0.09421,364.0,23.55217,-29.32204,0.09421,-29.3292,0.45243,-0.13886,0.96457,0.00325,0.97675,0.85066,0.85066,-0.97686,0.97686,0.0,0.00321,-4.1,8
5,-29.29156,0.01894,0.12618,476.0,30.48761,-29.31074,0.12618,-29.31082,0.14107,-0.13629,0.97286,0.00256,0.98206,0.85162,0.85162,-0.98371,0.98371,0.0,0.0043,-4.1,8
6,-29.29998,0.01342,0.13812,315.0,20.86454,-29.31558,0.13812,-29.30908,0.638,-0.13714,0.96514,0.00313,0.97388,0.84777,0.84777,-0.97571,0.97571,0.0,0.00471,-4.1,8
7,-29.29901,0.01407,0.11805,328.0,21.22943,-29.31345,0.11805,-29.31902,0.365,-0.13429,0.94857,0.0035,0.97225,0.83649,0.83649,-0.976,0.976,0.0,0.00403,-4.1,8
8,-29.29211,0.02262,0.12888,349.0,22.39831,-29.3178,0.12888,-29.31935,0.33179,-0.13771,0.96686,0.00225,0.9835,0.85114,0.85114,-0.984,0.984,0.0,0.0044,-4.1,8
9,-29.29542,0.01682,0.14375,352.0,22.72595,-29.3186,0.14375,-29.3063,0.09825,-0.13629,0.97114,0.00219,0.98469,0.88947,0.88947,-0.98629,0.98629,0.0,0.0049,-4.1,8
0,-28.61488,0.01914,0.13402,347.0,22.42006,-28.62996,0.13402,-28.60523,0.486,-0.13514,0.962,0.00269,0.97994,0.8731,0.8731,-0.982,0.982,0.0,0.00468,-4.0,8
1,-28.6167,0.01341,0.07855,359.0,23.62682,-28.63126,0.07855,-28.60287,0.39505,-0.13343,0.958,0.00469,0.96819,0.82711,0.82711,-0.968,0.968,0.0,0.00274,-4.0,8
2,-28.61315,0.01516,0.09678,380.0,24.29486,-28.63059,0.09678,-28.61196,0.62581,-0.13257,0.95657,0.0035,0.97375,0.8962,0.8962,-0.97486,0.97486,0.0,0.00338,-4.0,8
3,-28.59926,0.02247,0.13755,386.0,24.79016,-28.63307,0.13755,-28.63386,0.26376,-0.13057,0.94371,0.00331,0.97606,0.87235,0.87235,-0.98,0.98,0.0,0.0048,-4.0,8
4,-28.61481,0.01521,0.08312,364.0,23.39999,-28.63698,0.08312,-28.64428,0.44023,-0.13886,0.964,0.00338,0.97587,0.85066,0.85066,-0.976,0.976,0.0,0.0029,-4.0,8
5,-28.59372,0.02646,0.09461,460.0,29.66063,-28.62947,0.09461,-28.61798,0.32992,-0.13314,0.96343,0.00363,0.97687,0.85162,0.85162,-0.978,0.978,0.0,0.0033,-4.0,8
6,-28.61487,0.01183,0.12469,321.0,21.23072,-28.62861,0.12469,-28.62532,0.09834,-0.136,0.96971,0.00237,0.98262,0.84777,0.84777,-0.98486,0.98486,0.0,0.00436,-4.0,8
7,-28.61507,0.01246,0.07818,328.0,21.35547,-28.63199,0.07818,-28.63173,0.32846,-0.134,0.94771,0.00369,0.97094,0.83649,0.83649,-0.97457,0.97457,0.0,0.00273,-4.0,8
8,-28.59713,0.02585,0.08376,316.0,20.30019,-28.6267,0.08376,-28.63496,0.59253,-0.13543,0.94857,0.00425,0.97,0.85114,0.85114,-0.97171,0.97171,0.0,0.00293,-4.0,8
9,-28.61581,0.01449,0.10821,354.0,22.86207,-28.62708,0.10821,-28.61056,0.39319,-0.13371,0.956,0.004,0.97225,0.88947,0.88947,-0.97429,0.97429,0.0,0.00378,-4.0,8
0,-27.93444,0.01548,0.07838,350.0,22.74365,-27.94236,0.07838,-27.92761,0.3601,-0.13457,0.94543,0.00406,0.97206,0.8731,0.8731,-0.97371,0.97371,0.0,0.00281,-3.9,8
1,-27.93168,0.01317,0.07061,359.0,23.36643,-27.94733,0.07061,-27.92046,0.38957,-0.13343,0.95457,0.00481,0.96581,0.82711,0.82711,-0.96543,0.96543,0.0,0.00253,-3.9,8
2,-27.93158,0.01367,0.11433,380.0,24.951,-27.94639,0.11433,-27.92913,0.60851,-0.132,0.956,0.00362,0.97287,0.8962,0.8962,-0.974,0.974,0.0,0.00409,-3.9,8
3,-27.92353,0.02049,0.13586,393.0,25.53733,-27.94897,0.13586,-27.95694,0.28771,-0.13314,0.95257,0.0035,0.974,0.87235,0.87235,-0.97629,0.97629,0.0,0.00486,-3.9,8
4,-27.93109,0.01458,0.1171,370.0,24.08254,-27.93829,0.1171,-27.93953,0.43072,-0.13457,0.958,0.00356,0.97381,0.85066,0.85066,-0.97543,0.97543,0.0,0.00419,-3.9,8
5,-27.91073,0.02779,0.09259,460.0,29.90589,-27.94063,0.09259,-27.93373,0.3222,-0.13257,0.96114,0.00375,0.976,0.85162,0.85162,-0.97714,0.97714,0.0,0.00331,-3.9,8
6,-27.93313,0.01135,0.09844,929.0,61.97966,-27.94261,0.09844,-27.9405,0.06973,-0.13543,0.93771,0.004,0.9705,0.84777,0.84777,-0.97257,0.97257,0.0,0.00352,-3.9,8
7,-27.93254,0.01425,0.1178,313.0,20.34847,-27.94201,0.1178,-27.94018,0.45243,-0.13457,0.93971,0.00456,0.96681,0.83649,0.83649,-0.96914,0.96914,0.0,0.00422,-3.9,8
8,-27.91896,0.0241,0.12179,316.0,20.34253,-27.93986,0.12179,-27.95183,0.58247,-0.13543,0.94857,0.00425,0.97,0.85114,0.85114,-0.97171,0.97171,0.0,0.00436,-3.9,8
9,-27.93151,0.01563,0.09788,367.0,23.74902,-27.94843,0.09788,-27.9561,0.28749,-0.13257,0.95257,0.00363,0.97387,0.88947,0.88947,-0.97629,0.97629,0.0,0.0035,-3.9,8
0,-27.25193,0.01501,0.08038,350.0,22.63689,-27.25971,0.08038,-27.24754,0.34789,-0.13429,0.94857,0.00413,0.97237,0.8731,0.8731,-0.974,0.974,0.0,0.00295,-3.8,8
1,-27.2484,0.0137,0.06712,359.0,23.37394,-27.26464,0.06712,-27.23911,0.37096,-0.13314,0.95314,0.00513,0.96362,0.82711,0.82711,-0.96343,0.96343,0.0,0.00246,-3.8,8
2,-27.24893,0.01178,0.12012,380.0,24.89202,-27.26555,0.12012,-27.24758,0.5877,-0.13229,0.95514,0.00381,0.97156,0.8962,0.8962,-0.97257,0.97257,0.0,0.00441,-3.8,8
3,-27.24282,0.01925,0.05844,394.0,25.37276,-27.25938,0.05844,-27.25939,0.58593,-0.136,0.96171,0.0035,0.9745,0.87235,0.87235,-0.97629,0.97629,0.0,0.00214,-3.8,8
4,-27.25038,0.01485,0.1306,370.0,23.76969,-27.25417,0.1306,-27.25642,0.41653,-0.13371,0.95371,0.00375,0.9725,0.85066,0.85066,-0.97457,0.97457,0.0,0.00479,-3.8,8
5,-27.24908,0.01578,0.05735,448.0,28.8267,-27.25749,0.05735,-27.25302,0.28856,-0.12943,0.93514,0.00444,0.96944,0.85162,0.85162,-0.97257,0.97257,0.0,0.0021,-3.8,8
6,-27.24673,0.01614,0.10788,751.0,49.67815,-27.2574,0.10788,-27.25541,0.16746,-0.13257,0.94343,0.00425,0.96975,0.84777,0.84777,-0.97114,0.97114,0.0,0.00396,-3.8,8
7,-27.25256,0.01237,0.11963,313.0,20.32331,-27.25949,0.11963,-27.25708,0.44592,-0.13371,0.93314,0.00488,0.96463,0.83649,0.83649,-0.96743,0.96743,0.0,0.00439,-3.8,8
8,-27.24159,0.0207,0.11772,316.0,20.38689,-27.25779,0.11772,-27.26879,0.56458,-0.13486,0.948,0.00438,0.96913,0.85114,0.85114,-0.97086,0.97086,0.0,0.00432,-3.8,8
