num,energy_window,energy_std_window,variance,epoch,time,energy,energy_std,Energy-Mean,Energy-Std,Cz-Ferro,Cz-Antiferro,Mz2-Ferro,Mz2-Antiferro,Mx-Ferro,Mx-Antiferro,Nz-Ferro,Nz-Antiferro,net_overlap,std_mean,J,length
4,-66.98067,2.18551,0.31774,426.0,58.42251,-68.30688,0.31774,-68.30095,0.43778,-0.0628,0.95827,0.00108,0.98402,0.00124,0.00124,-0.98613,0.98613,0.0,0.00465,-4.5,16
5,-68.48562,0.02207,0.33655,449.0,59.97355,-68.50252,0.33655,-68.46697,0.49151,-0.06173,0.9588,0.00108,0.98302,0.00075,0.00075,-0.98427,0.98427,0.0,0.00491,-4.5,16
6,-68.37906,0.09136,0.23004,2109.0,292.25165,-68.46811,0.23004,-68.4276,1.11807,-0.06333,0.9668,0.0013,0.9813,0.00125,0.00125,-0.98213,0.98213,0.0,0.00336,-4.5,16
7,-61.35801,0.0236,0.29096,1426.0,196.89142,-61.38251,0.29096,-61.36696,0.62594,-0.0028,-0.23747,0.0083,0.07448,0.0015,0.0015,-0.85227,0.85227,0.0,0.00474,-4.5,16
8,-68.1236,0.16678,0.32467,1451.0,202.06085,-68.30022,0.32467,-68.29104,0.44631,-0.0636,0.96387,0.00077,0.98814,0.001,0.001,-0.99027,0.99027,0.0,0.00475,-4.5,16
9,-68.31075,0.12595,0.30431,822.0,113.14515,-68.40298,0.30431,-68.47652,1.45556,-0.06533,0.97493,0.00078,0.98834,0.0005,0.0005,-0.9892,0.9892,0.0,0.00445,-4.5,16
0,-67.00608,0.01858,0.30008,142.0,19.47837,-67.0055,0.30008,-67.02573,0.54284,-0.06413,0.9676,0.00098,0.9853,0.00088,0.00088,-0.98587,0.98587,0.0,0.00448,-4.4,16
1,-67.00356,0.02389,0.30213,313.0,42.01715,-67.026,0.30213,-66.99341,0.74818,-0.06173,0.954,0.00158,0.97752,0.00175,0.00175,-0.97893,0.97893,0.0,0.00451,-4.4,16
2,-66.99298,0.02261,0.31766,166.0,22.72104,-67.02189,0.31766,-67.01672,0.37282,-0.0636,0.96947,0.00098,0.9858,0.00194,0.00194,-0.9868,0.9868,0.0,0.00474,-4.4,16
3,-66.99397,0.02632,0.30183,2054.0,284.73033,-67.03729,0.30183,-67.00365,0.54609,-0.0616,0.95707,0.00125,0.98037,0.00075,0.00075,-0.98293,0.98293,0.0,0.0045,-4.4,16
4,-65.80723,1.83361,0.33217,436.0,60.7544,-66.79388,0.33217,-66.79049,0.47355,-0.06267,0.9608,0.00088,0.98694,0.00124,0.00124,-0.98867,0.98867,0.0,0.00497,-4.4,16
5,-67.00946,0.01813,0.26077,457.0,60.76105,-67.02366,0.26077,-66.99894,0.76201,-0.06413,0.9724,0.00095,0.98445,0.00075,0.00075,-0.98533,0.98533,0.0,0.00389,-4.4,16
6,-66.84243,0.11408,0.30634,2101.0,287.00812,-66.97147,0.30634,-67.03152,1.39688,-0.06253,0.9596,0.00098,0.98405,0.00125,0.00125,-0.986,0.986,0.0,0.00457,-4.4,16
7,-66.40472,0.62853,0.31041,2825.0,384.53975,-66.5623,0.31041,-66.58473,0.91486,-0.0632,0.97173,0.00072,0.98978,0.0015,0.0015,-0.992,0.992,0.0,0.00466,-4.4,16
8,-66.65227,0.16008,0.25955,1420.0,196.31141,-66.80482,0.25955,-66.83734,2.13239,-0.06507,0.97893,0.00091,0.98603,0.001,0.001,-0.9868,0.9868,0.0,0.00389,-4.4,16
9,-66.85121,0.10832,0.30276,689.0,95.53828,-66.9293,0.30276,-66.99877,1.86637,-0.06427,0.9616,0.001,0.98456,0.0005,0.0005,-0.98613,0.98613,0.0,0.00452,-4.4,16
0,-65.5292,0.02024,0.31247,142.0,19.77279,-65.52253,0.31247,-65.54787,0.55761,-0.06413,0.96547,0.00102,0.98483,0.00088,0.00088,-0.98533,0.98533,0.0,0.00477,-4.3,16
1,-65.52673,0.02161,0.3196,291.0,38.77744,-65.55811,0.3196,-65.53861,0.66305,-0.0644,0.96467,0.00098,0.98305,0.00175,0.00175,-0.98387,0.98387,0.0,0.00488,-4.3,16
2,-65.51924,0.02339,0.30354,166.0,22.29367,-65.54422,0.30354,-65.53376,0.47044,-0.0636,0.9668,0.00111,0.98442,0.00194,0.00194,-0.98533,0.98533,0.0,0.00463,-4.3,16
3,-65.52721,0.02447,0.23938,2022.0,276.3891,-65.55179,0.23938,-65.52251,0.45927,-0.06213,0.9608,0.00091,0.98378,0.00075,0.00075,-0.98613,0.98613,0.0,0.00365,-4.3,16
4,-64.49986,1.61315,0.27982,408.0,56.16819,-65.3451,0.27982,-65.34756,1.23084,-0.0616,0.9336,0.00116,0.98241,0.00124,0.00124,-0.9856,0.9856,0.0,0.00428,-4.3,16
5,-65.53582,0.01722,0.31488,445.0,59.81815,-65.54261,0.31488,-65.55551,0.38657,-0.06293,0.96587,0.00122,0.98228,0.00075,0.00075,-0.9828,0.9828,0.0,0.0048,-4.3,16
6,-65.52471,0.02453,0.17588,2179.0,299.2928,-65.56398,0.17588,-65.53072,0.62995,-0.0632,0.95493,0.00128,0.97947,0.00125,0.00125,-0.98227,0.98227,0.0,0.00268,-4.3,16
7,-65.47883,0.06122,0.2672,2683.0,363.52094,-65.55605,0.2672,-65.52551,0.74009,-0.06493,0.96387,0.0012,0.9817,0.0015,0.0015,-0.98293,0.98293,0.0,0.00408,-4.3,16
8,-65.51832,0.0252,0.30938,1460.0,200.53051,-65.55006,0.30938,-65.55817,0.41373,-0.06493,0.97,0.00105,0.98298,0.001,0.001,-0.98387,0.98387,0.0,0.00472,-4.3,16
9,-65.3951,0.11286,0.27825,696.0,96.17557,-65.48264,0.27825,-65.40026,1.69209,-0.06107,0.96987,0.00113,0.98369,0.0005,0.0005,-0.98533,0.98533,0.0,0.00425,-4.3,16
0,-64.05735,0.01794,0.27894,142.0,19.42149,-64.05119,0.27894,-64.07008,0.48544,-0.064,0.96533,0.00103,0.98459,0.00088,0.00088,-0.9852,0.9852,0.0,0.00435,-4.2,16
1,-64.05372,0.02154,0.28085,313.0,41.54067,-64.07389,0.28085,-64.03734,0.69651,-0.06133,0.9472,0.00172,0.97553,0.00175,0.00175,-0.97747,0.97747,0.0,0.00438,-4.2,16
2,-64.05988,0.01946,0.31319,252.0,33.30743,-64.07755,0.31319,-64.08075,0.34246,-0.0628,0.97667,0.00098,0.98523,0.00194,0.00194,-0.98627,0.98627,0.0,0.00489,-4.2,16
3,-63.94048,0.0906,0.30308,1676.0,231.07676,-64.03947,0.30308,-64.0348,0.47024,-0.0632,0.9624,0.00103,0.98334,0.00075,0.00075,-0.98547,0.98547,0.0,0.00473,-4.2,16
4,-63.45474,0.8728,0.23245,346.0,47.70666,-63.8776,0.23245,-63.85406,0.52731,-0.06267,0.9608,0.00106,0.98369,0.00124,0.00124,-0.9856,0.9856,0.0,0.00364,-4.2,16
5,-64.05932,0.0153,0.30272,468.0,62.61047,-64.06287,0.30272,-64.05547,0.47701,-0.0652,0.9772,0.00105,0.98536,0.00075,0.00075,-0.98533,0.98533,0.0,0.00473,-4.2,16
6,-64.03228,0.0427,0.18521,1973.0,269.58056,-64.0846,0.18521,-64.03979,0.71724,-0.0636,0.9668,0.00142,0.9808,0.00125,0.00125,-0.98107,0.98107,0.0,0.00289,-4.2,16
7,-63.97248,0.06127,0.31164,2671.0,369.25009,-64.05633,0.31164,-64.06967,0.50089,-0.06307,0.96413,0.00114,0.9822,0.0015,0.0015,-0.98413,0.98413,0.0,0.00487,-4.2,16
