Num,Energy_Window,Energy_Std_Window,Variance,Epoch,Time,Energy,Energy_Std,Energy-Mean,Energy-Std,Cz-Ferro,Cz-Antiferro,Mz2-Ferro,Mz2-Antiferro,Mx-Ferro,Mx-Antiferro,Nz-Ferro,Nz-Antiferro,Net_Overlap,Std_Mean,J,Length
6,-12.37269,0.01119,0.05777,578,16.62162,-12.38397,0.05777,-12.39048,0.19995,-0.31333,0.95333,0.011,0.964,0.99362,0.99362,-0.95933,0.95933,0,0.00467,-4,4
7,-12.36965,0.01072,0.05882,571,16.54849,-12.37947,0.05882,-12.38122,0.09915,-0.31667,0.95667,0.00775,0.97575,0.99671,0.99671,-0.976,0.976,0,0.00475,-4,4
8,-12.37229,0.00998,0.03877,689,19.96573,-12.37961,0.03877,-12.37783,0.38149,-0.31133,0.95,0.01025,0.96825,0.99569,0.99569,-0.966,0.966,0,0.00313,-4,4
9,-12.36679,0.01666,0.05247,346,10.0819,-12.37877,0.05247,-12.35386,0.44874,-0.31867,0.94933,0.0085,0.9715,0.99615,0.99615,-0.96867,0.96867,0,0.00424,-4,4
0,-12.07992,0.01123,0.04634,644,18.37927,-12.09093,0.04634,-12.09929,0.18341,-0.31667,0.954,0.00825,0.97225,0.99674,0.99674,-0.972,0.972,0,0.00383,-3.9,4
1,-12.08112,0.01325,0.03554,565,16.14913,-12.09154,0.03554,-12.08605,0.20917,-0.31733,0.96133,0.007,0.977,0.99617,0.99617,-0.97667,0.97667,0,0.00294,-3.9,4
2,-12.08013,0.01243,0.05632,627,17.84406,-12.09147,0.05632,-12.09069,0.05066,-0.312,0.95467,0.0095,0.9715,0.9978,0.9978,-0.97,0.97,0,0.00466,-3.9,4
3,-12.08148,0.0085,0.05559,582,16.82995,-12.08693,0.05559,-12.06161,0.49585,-0.316,0.956,0.0085,0.9725,0.99473,0.99473,-0.97133,0.97133,0,0.0046,-3.9,4
4,-12.08076,0.01111,0.0327,655,18.46712,-12.0899,0.0327,-12.06712,0.46947,-0.316,0.96667,0.007,0.979,0.99524,0.99524,-0.97867,0.97867,0,0.0027,-3.9,4
5,-12.08201,0.00949,0.04449,603,17.59278,-12.09201,0.04449,-12.08825,0.14867,-0.31267,0.95533,0.01025,0.96825,0.99456,0.99456,-0.96333,0.96333,0,0.00368,-3.9,4
6,-12.08167,0.01081,0.05986,578,16.57336,-12.09382,0.05986,-12.10141,0.20037,-0.312,0.952,0.0115,0.9625,0.99362,0.99362,-0.95733,0.95733,0,0.00495,-3.9,4
7,-12.07939,0.01169,0.04671,572,16.33968,-12.09149,0.04671,-12.07296,0.34412,-0.306,0.946,0.01125,0.96425,0.99671,0.99671,-0.96333,0.96333,0,0.00386,-3.9,4
8,-12.08222,0.0094,0.04281,690,20.06779,-12.09151,0.04281,-12.08573,0.39289,-0.30467,0.938,0.01325,0.95925,0.99569,0.99569,-0.95533,0.95533,0,0.00354,-3.9,4
9,-12.07764,0.01565,0.04717,346,10.09937,-12.08992,0.04717,-12.06596,0.432,-0.31867,0.948,0.009,0.97,0.99615,0.99615,-0.96667,0.96667,0,0.0039,-3.9,4
0,-11.79051,0.01103,0.04612,644,18.68312,-11.80093,0.04612,-11.80996,0.18317,-0.31667,0.95267,0.00875,0.97075,0.99674,0.99674,-0.97,0.97,0,0.00391,-3.8,4
1,-11.79224,0.01203,0.02285,565,16.24432,-11.80175,0.02285,-11.80307,0.11456,-0.316,0.96,0.0075,0.9765,0.99617,0.99617,-0.976,0.976,0,0.00194,-3.8,4
