num,energy_window,energy_std_window,variance,epoch,time,energy,energy_std,Energy-Mean,Energy-Std,Cz-Ferro,Cz-Antiferro,Mz2-Ferro,Mz2-Antiferro,Mx-Ferro,Mx-Antiferro,Nz-Ferro,Nz-Antiferro,net_overlap,std_mean,J,length
8,-72.8548,0.04574,0.36369,582.0,354.21659,-72.90443,0.36369,-72.90697,1.08894,-0.06413,0.97213,0.00067,0.98686,0.001,0.001,-0.98907,0.98907,0.0,0.00499,-4.8,16
9,-72.86507,0.04941,0.23199,569.0,304.46404,-72.91776,0.23199,-72.92354,0.74535,-0.0648,0.97013,0.00081,0.98694,0.0005,0.0005,-0.988,0.988,0.0,0.00318,-4.8,16
0,-71.41001,0.03611,0.3181,579.0,305.49205,-71.4492,0.3181,-71.38442,0.83189,-0.0628,0.95667,0.00117,0.97898,0.00088,0.00088,-0.98333,0.98333,0.0,0.00445,-4.7,16
1,-71.42186,0.03628,0.32466,609.0,312.35807,-71.4673,0.32466,-71.4307,0.74779,-0.06373,0.96587,0.00081,0.98431,0.00175,0.00175,-0.98693,0.98693,0.0,0.00454,-4.7,16
2,-71.40532,0.03498,0.3505,587.0,291.76167,-71.43831,0.3505,-71.41359,1.14055,-0.06493,0.9716,0.00077,0.98595,0.00194,0.00194,-0.98733,0.98733,0.0,0.00491,-4.7,16
3,-71.3854,0.03809,0.33698,571.0,276.79145,-71.44193,0.33698,-71.39565,0.83207,-0.06493,0.9756,0.00077,0.98595,0.00075,0.00075,-0.98867,0.98867,0.0,0.00472,-4.7,16
4,-71.41785,0.02746,0.23381,617.0,296.48917,-71.45823,0.23381,-71.40507,0.90202,-0.06253,0.96653,0.00098,0.98398,0.00124,0.00124,-0.98653,0.98653,0.0,0.00327,-4.7,16
5,-71.40346,0.0377,0.30622,598.0,290.46421,-71.47083,0.30622,-71.44646,0.48058,-0.0644,0.97267,0.0008,0.98723,0.00075,0.00075,-0.98853,0.98853,0.0,0.00428,-4.7,16
6,-71.42258,0.02748,0.22387,724.0,357.79467,-71.43683,0.22387,-71.43862,0.42848,-0.06467,0.97827,0.00077,0.98764,0.00125,0.00125,-0.9884,0.9884,0.0,0.00313,-4.7,16
7,-71.42171,0.02694,0.34067,631.0,331.21434,-71.44453,0.34067,-71.45254,0.50274,-0.0616,0.95413,0.00106,0.98375,0.0015,0.0015,-0.98613,0.98613,0.0,0.00477,-4.7,16
